numero_incident,type_incident,station,ligne_orange,ligne_verte,ligne_jaune,ligne_bleue,annee,mois,jour_du_mois,date,duree_mins
S22061901,S,Champs-de-Mars,1,0,0,0,2019,6,22,2019-06-22,11
S22061902,S,Peel,0,1,0,0,2019,6,22,2019-06-22,16
S22061903,S,Lionel-Groulx,0,1,0,0,2019,6,22,2019-06-22,28
S22061904,S,Berri-UQAM,0,1,0,0,2019,6,22,2019-06-22,40
S22061905,S,Champs-de-Mars,1,0,0,0,2019,6,22,2019-06-22,1
S22061906,S,Berri-UQAM,0,1,0,0,2019,6,22,2019-06-23,7
S22061907,S,Honorée-Beaugrand,0,1,0,0,2019,6,22,2019-06-23,46
S22062101,S,Champs-de-Mars,1,0,0,0,2021,6,22,2021-06-22,16
S22062102,S,Crémazie,1,0,0,0,2021,6,22,2021-06-22,26
S22062103,S,Joliette,0,1,0,0,2021,6,22,2021-06-22,52
S22062104,S,Place-des-Arts,0,1,0,0,2021,6,22,2021-06-22,16
S22062105,S,Jean-Talon,1,0,0,0,2021,6,22,2021-06-22,19
S22062106,S,Snowdon,1,0,0,0,2021,6,22,2021-06-22,3
S22062107,S,Berri-UQAM,0,1,0,0,2021,6,22,2021-06-22,2
S22062201,S,Du Collège,1,0,0,0,2022,6,22,2022-06-22,9
S22062202,S,Côte Ste-Catherine,1,0,0,0,2022,6,22,2022-06-22,24
S22062203,S,Lionel-Groulx,1,0,0,0,2022,6,22,2022-06-22,37
S22062204,S,McGill,0,1,0,0,2022,6,22,2022-06-22,30
S22062205,S,Lionel-Groulx,0,1,0,0,2022,6,22,2022-06-22,29
S22071901,S,Côte-Vertu,1,0,0,0,2019,7,22,2019-07-22,37
S22071902,S,Mont-Royal,1,0,0,0,2019,7,22,2019-07-22,33
S22071903,S,Lucien-L'Allier,1,0,0,0,2019,7,22,2019-07-22,9
S22071904,S,Pie-IX,0,1,0,0,2019,7,22,2019-07-22,28
S22071905,S,Berri-UQAM,0,1,0,0,2019,7,22,2019-07-22,47
S22071906,S,Côte-Vertu,1,0,0,0,2019,7,22,2019-07-22,6
S22071907,S,Cartier,1,0,0,0,2019,7,22,2019-07-22,0
S22071908,S,Viau,0,1,0,0,2019,7,22,2019-07-22,17
S22071909,S,Berri-UQAM,0,1,0,0,2019,7,22,2019-07-22,50
S22072001,S,Lionel-Groulx,1,0,0,0,2020,7,22,2020-07-22,13
S22072002,S,Radisson,0,1,0,0,2020,7,22,2020-07-22,9
S22072003,S,Lionel-Groulx,0,1,0,0,2020,7,22,2020-07-22,32
S22072004,S,De La Concorde,1,0,0,0,2020,7,22,2020-07-22,17
S22072101,S,Université de Montréal,0,0,0,1,2021,7,22,2021-07-22,17
S22072102,S,Montmorency,1,0,0,0,2021,7,22,2021-07-22,23
S22072103,S,Berri L-2,1,0,0,0,2021,7,22,2021-07-22,8
S22072104,S,Berri-UQAM,0,1,0,0,2021,7,22,2021-07-22,20
S22072105,S,St-Michel,0,0,0,1,2021,7,22,2021-07-22,38
S22072106,S,Du Collège,1,0,0,0,2021,7,22,2021-07-22,7
S22072107,S,Jolicoeur,0,1,0,0,2021,7,22,2021-07-22,36
S22072201,S,Lucien-L'Allier,1,0,0,0,2022,7,22,2022-07-22,15
S22072202,S,Guy-Concordia,0,1,0,0,2022,7,22,2022-07-22,8
S22072203,S,Papineau,0,1,0,0,2022,7,22,2022-07-22,30
S22072204,S,Langelier,0,1,0,0,2022,7,22,2022-07-22,56
S22072205,S,Beaudry,0,1,0,0,2022,7,22,2022-07-22,18
S22072206,S,Laurier,1,0,0,0,2022,7,22,2022-07-22,0
S22072207,S,Lionel-Groulx,1,0,0,0,2022,7,22,2022-07-22,16
S22072208,S,Université de Montréal,0,0,0,1,2022,7,22,2022-07-22,41
S22072209,S,Guy-Concordia,0,1,0,0,2022,7,22,2022-07-22,20
S22072210,S,Papineau,0,1,0,0,2022,7,22,2022-07-22,53
S22072211,S,Montmorency,1,0,0,0,2022,7,22,2022-07-22,34
S22072212,S,Côte Ste-Catherine,1,0,0,0,2022,7,22,2022-07-22,19
S22072213,S,Rosemont,1,0,0,0,2022,7,22,2022-07-22,6
S22072214,S,Montmorency,1,0,0,0,2022,7,22,2022-07-22,18
S22081901,S,Peel,0,1,0,0,2019,8,22,2019-08-22,55
S22081902,S,Montmorency,1,0,0,0,2019,8,22,2019-08-22,3
S22081903,S,Longueuil,0,0,1,0,2019,8,22,2019-08-22,36
S22081904,S,Sherbrooke,1,0,0,0,2019,8,22,2019-08-22,12
S22081905,S,Berri-UQAM,0,1,0,0,2019,8,22,2019-08-22,18
S22081906,S,Jean-Talon,1,0,0,0,2019,8,22,2019-08-22,5
S22082001,S,Pie-IX,0,1,0,0,2020,8,22,2020-08-22,33
S22082002,S,Joliette,0,1,0,0,2020,8,22,2020-08-22,30
S22082003,S,St-Michel,0,0,0,1,2020,8,22,2020-08-22,38
S22082101,S,Outremont,0,0,0,1,2021,8,22,2021-08-22,31
S22091901,S,Côte-des-Neiges,0,0,0,1,2019,9,22,2019-09-22,30
S22091902,S,Place-des-Arts,0,1,0,0,2019,9,22,2019-09-23,30
S22091903,S,Square-Victoria,1,0,0,0,2019,9,22,2019-09-22,58
S22091904,S,Honorée-Beaugrand,0,1,0,0,2019,9,22,2019-09-22,40
S22091905,S,Berri L-2,1,0,0,0,2019,9,22,2019-09-22,29
S22091906,S,Laurier,1,0,0,0,2019,9,22,2019-09-22,27
S22091907,S,Côte-Vertu,1,0,0,0,2019,9,22,2019-09-22,59
S22091908,S,Berri-UQAM,0,0,1,0,2019,9,22,2019-09-22,11
S22091909,S,McGill,0,1,0,0,2019,9,22,2019-09-22,4
S22091910,S,Côte-des-Neiges,0,0,0,1,2019,9,22,2019-09-22,47
S22091911,S,Berri-UQAM,0,1,0,0,2019,9,22,2019-09-22,39
S22092002,S,Côte-des-Neiges,0,0,0,1,2020,9,22,2020-09-22,0
S22092003,S,Lionel-Groulx,0,1,0,0,2020,9,22,2020-09-22,26
S22092101,S,Champs-de-Mars,1,0,0,0,2021,9,22,2021-09-22,14
S22092102,S,Fabre,0,0,0,1,2021,9,22,2021-09-22,53
S22092103,S,Berri-UQAM,0,1,0,0,2021,9,22,2021-09-22,35
S22092104,S,Beaubien,1,0,0,0,2021,9,22,2021-09-22,41
S22101901,S,Viau,0,1,0,0,2019,10,22,2019-10-22,56
S22101902,S,Guy-Concordia,0,1,0,0,2019,10,22,2019-10-22,2
S22101903,S,Lionel-Groulx,0,1,0,0,2019,10,22,2019-10-22,16
S22101904,S,Lionel-Groulx,0,1,0,0,2019,10,22,2019-10-22,35
S22101905,S,Peel,0,1,0,0,2019,10,22,2019-10-22,26
S22101906,S,Henri-Bourassa,1,0,0,0,2019,10,22,2019-10-22,0
S22101907,S,Vendôme,1,0,0,0,2019,10,22,2019-10-22,8
S22101908,S,Cadillac,0,1,0,0,2019,10,22,2019-10-22,28
S22101909,S,Crémazie,1,0,0,0,2019,10,22,2019-10-22,2
S22101910,S,Côte-des-Neiges,0,0,0,1,2019,10,22,2019-10-22,6
S22102001,S,Acadie,0,0,0,1,2020,10,22,2020-10-22,55
S22102002,S,Papineau,0,1,0,0,2020,10,22,2020-10-22,16
S22102003,S,Berri-UQAM,0,1,0,0,2020,10,22,2020-10-22,57
S22102004,S,Jean-Talon,1,0,0,0,2020,10,22,2020-10-22,55
S22102005,S,Vendôme,1,0,0,0,2020,10,22,2020-10-22,59
S22102006,S,McGill,0,1,0,0,2020,10,22,2020-10-22,35
S22102007,S,De l'Eglise,0,1,0,0,2020,10,22,2020-10-22,31
S22102008,S,Champs-de-Mars,1,0,0,0,2020,10,22,2020-10-23,16
S22102101,S,Place St-Henri,1,0,0,0,2021,10,22,2021-10-22,45
S22102102,S,Longueuil,0,0,1,0,2021,10,22,2021-10-22,39
S22102103,S,Honorée-Beaugrand,0,1,0,0,2021,10,22,2021-10-23,43
S22111901,S,Langelier,0,1,0,0,2019,11,22,2019-11-22,56
S22111903,S,L'Assomption,0,1,0,0,2019,11,22,2019-11-22,33
S22111904,S,De la Savane,1,0,0,0,2019,11,22,2019-11-22,30
S22111905,S,Côte-Vertu,1,0,0,0,2019,11,22,2019-11-22,34
S22111906,S,Snowdon,1,0,0,0,2019,11,22,2019-11-22,13
S22111907,S,Cartier,1,0,0,0,2019,11,22,2019-11-22,19
S22111908,S,Jean-Talon,1,0,0,0,2019,11,22,2019-11-22,45
S22111909,S,Lionel-Groulx,0,1,0,0,2019,11,22,2019-11-22,48
S22111910,S,Henri-Bourassa,1,0,0,0,2019,11,22,2019-11-22,15
S22111911,S,Fabre,0,0,0,1,2019,11,22,2019-11-22,3
S22111912,S,Viau,0,1,0,0,2019,11,22,2019-11-22,2
S22111914,S,Côte-Vertu,1,0,0,0,2019,11,22,2019-11-22,10
S22111915,S,Berri-UQAM,0,1,0,0,2019,11,22,2019-11-23,1
S22112001,S,Lionel-Groulx,0,1,0,0,2020,11,22,2020-11-22,15
S22112002,S,Berri-UQAM,0,1,0,0,2020,11,22,2020-11-22,36
S22112003,S,Beaubien,1,0,0,0,2020,11,22,2020-11-22,36
S22112004,S,Montmorency,1,0,0,0,2020,11,22,2020-11-23,17
S22112101,S,Place-des-Arts,0,1,0,0,2021,11,22,2021-11-22,18
S22112103,S,Lionel-Groulx,0,1,0,0,2021,11,22,2021-11-22,6
S22112104,S,Berri-UQAM,0,1,0,0,2021,11,22,2021-11-22,59
S22112105,S,Place St-Henri,1,0,0,0,2021,11,22,2021-11-22,35
S22112106,S,Frontenac,0,1,0,0,2021,11,22,2021-11-22,0
S22121901,S,St-Michel,0,0,0,1,2019,12,22,2019-12-22,28
S22121902,S,Peel,0,1,0,0,2019,12,22,2019-12-22,0
S22121903,S,Snowdon,1,0,0,0,2019,12,22,2019-12-22,36
S22121904,S,Place-D'Armes,1,0,0,0,2019,12,22,2019-12-22,12
S22121905,S,Snowdon,1,0,0,0,2019,12,22,2019-12-22,14
S22121906,S,Place-des-Arts,0,1,0,0,2019,12,22,2019-12-22,26
S22121907,S,Atwater,0,1,0,0,2019,12,22,2019-12-22,18
S22121908,S,Crémazie,1,0,0,0,2019,12,22,2019-12-22,11
S22121909,S,Guy-Concordia,0,1,0,0,2019,12,22,2019-12-22,13
S22121910,S,Côte-des-Neiges,0,0,0,1,2019,12,22,2019-12-22,13
S22121911,S,Vendôme,1,0,0,0,2019,12,22,2019-12-23,47
S22122001,S,L'Assomption,0,1,0,0,2020,12,22,2020-12-22,13
S22122002,S,Honorée-Beaugrand,0,1,0,0,2020,12,22,2020-12-22,57
S22122003,S,Berri-UQAM,0,1,0,0,2020,12,22,2020-12-22,36
S22122004,S,Berri-UQAM,0,1,0,0,2020,12,22,2020-12-22,37
S22122101,S,Rosemont,1,0,0,0,2021,12,22,2021-12-22,9
S22122102,S,Peel,0,1,0,0,2021,12,22,2021-12-22,42
S22122103,S,Longueuil,0,0,1,0,2021,12,22,2021-12-22,47
S22122104,S,Université de Montréal,0,0,0,1,2021,12,22,2021-12-23,1
S23011901,S,Berri-UQAM,0,1,0,0,2019,1,23,2019-01-23,10
S23011902,S,Berri L-2,1,0,0,0,2019,1,23,2019-01-23,2
S23011903,S,Peel,0,1,0,0,2019,1,23,2019-01-23,18
S23011904,S,L'Assomption,0,1,0,0,2019,1,23,2019-01-23,32
S23011905,S,Côte-des-Neiges,0,0,0,1,2019,1,23,2019-01-23,18
S23011906,S,Du Collège,1,0,0,0,2019,1,23,2019-01-23,58
S23011907,S,Berri L-2,1,0,0,0,2019,1,23,2019-01-23,17
S23011908,S,Joliette,0,1,0,0,2019,1,23,2019-01-23,4
S23012002,S,Berri-UQAM,0,1,0,0,2020,1,23,2020-01-23,45
S23012003,S,Côte-des-Neiges,0,0,0,1,2020,1,23,2020-01-23,19
S23012004,S,De La Concorde,1,0,0,0,2020,1,23,2020-01-23,3
S23012005,S,Côte-des-Neiges,0,0,0,1,2020,1,23,2020-01-23,16
S23012006,S,Montmorency,1,0,0,0,2020,1,23,2020-01-23,29
S23012007,S,Lionel-Groulx,0,1,0,0,2020,1,23,2020-01-23,30
S23012008,S,Champs-de-Mars,1,0,0,0,2020,1,23,2020-01-23,47
S23012101,S,Côte-des-Neiges,0,0,0,1,2021,1,23,2021-01-23,29
S23012102,S,Langelier,0,1,0,0,2021,1,23,2021-01-23,50
S23012103,S,Iberville,0,0,0,1,2021,1,23,2021-01-23,10
S23012104,S,Berri-UQAM,0,1,0,0,2021,1,23,2021-01-23,22
S23012105,S,Parc,0,0,0,1,2021,1,23,2021-01-23,23
S23012106,S,Atwater,0,1,0,0,2021,1,23,2021-01-23,1
S23012107,S,Guy-Concordia,0,1,0,0,2021,1,23,2021-01-23,22
S23012108,S,Berri-UQAM,0,1,0,0,2021,1,23,2021-01-23,17
S23012201,S,De la Savane,1,0,0,0,2022,1,23,2022-01-23,3
S23012202,S,Jean-Drapeau,0,0,1,0,2022,1,23,2022-01-23,20
S23012203,S,St-Michel,0,0,0,1,2022,1,23,2022-01-23,52
S23012204,S,Berri-UQAM,0,1,0,0,2022,1,23,2022-01-23,11
S23012205,S,Villa-Maria,1,0,0,0,2022,1,23,2022-01-23,32
S23012206,S,Atwater,0,1,0,0,2022,1,23,2022-01-23,24
S23012207,S,Berri-UQAM,0,1,0,0,2022,1,23,2022-01-23,58
S23012208,S,Atwater,0,1,0,0,2022,1,23,2022-01-23,8
S23012209,S,Sherbrooke,1,0,0,0,2022,1,23,2022-01-23,27
S23012210,S,Jean-Talon,0,0,0,1,2022,1,23,2022-01-23,24
S23012211,S,Henri-Bourassa,1,0,0,0,2022,1,23,2022-01-23,32
S23012212,S,Montmorency,1,0,0,0,2022,1,23,2022-01-23,45
S23021901,S,Verdun,0,1,0,0,2019,2,23,2019-02-23,10
S23021902,S,Bonaventure,1,0,0,0,2019,2,23,2019-02-23,51
S23021903,S,Atwater,0,1,0,0,2019,2,23,2019-02-23,36
S23021904,S,St-Laurent,0,1,0,0,2019,2,23,2019-02-23,24
S23021905,S,Berri L-2,1,0,0,0,2019,2,23,2019-02-23,6
S23021906,S,Lionel-Groulx,0,1,0,0,2019,2,23,2019-02-23,11
S23021908,S,Lionel-Groulx,1,0,0,0,2019,2,23,2019-02-24,25
S23022001,S,McGill,0,1,0,0,2020,2,23,2020-02-23,37
S23022002,S,Beaubien,1,0,0,0,2020,2,23,2020-02-23,23
S23022003,S,Côte-des-Neiges,0,0,0,1,2020,2,23,2020-02-23,1
S23022004,S,Jarry,1,0,0,0,2020,2,23,2020-02-23,45
S23022005,S,Côte-des-Neiges,0,0,0,1,2020,2,23,2020-02-23,11
S23022006,S,Sherbrooke,1,0,0,0,2020,2,23,2020-02-23,52
S23022007,S,Côte-des-Neiges,0,0,0,1,2020,2,23,2020-02-23,25
S23022101,S,Berri L-2,1,0,0,0,2021,2,23,2021-02-23,30
S23022102,S,Côte-des-Neiges,0,0,0,1,2021,2,23,2021-02-23,33
S23022103,S,Bonaventure,1,0,0,0,2021,2,23,2021-02-23,10
S23022104,S,Berri-UQAM,0,1,0,0,2021,2,23,2021-02-23,5
S23022105,S,Berri-UQAM,0,1,0,0,2021,2,23,2021-02-23,0
S23022106,S,Guy-Concordia,0,1,0,0,2021,2,23,2021-02-23,58
S23022107,S,Lionel-Groulx,0,1,0,0,2021,2,23,2021-02-24,27
S23022201,S,Peel,0,1,0,0,2022,2,23,2022-02-23,5
S23022202,S,Lionel-Groulx,0,1,0,0,2022,2,23,2022-02-23,4
S23022203,S,Snowdon,1,0,0,0,2022,2,23,2022-02-23,44
S23022204,S,Fabre,0,0,0,1,2022,2,23,2022-02-23,12
S23022205,S,Guy-Concordia,0,1,0,0,2022,2,23,2022-02-23,40
S23022206,S,Honorée-Beaugrand,0,1,0,0,2022,2,23,2022-02-23,54
S23022207,S,Longueuil,0,0,1,0,2022,2,23,2022-02-24,3
S23022208,S,Laurier,1,0,0,0,2022,2,23,2022-02-24,16
S23031901,S,Montmorency,1,0,0,0,2019,3,23,2019-03-23,9
S23031902,S,Jolicoeur,0,1,0,0,2019,3,23,2019-03-23,7
S23031903,S,Place-des-Arts,0,1,0,0,2019,3,23,2019-03-23,26
S23031904,S,Papineau,0,1,0,0,2019,3,23,2019-03-23,13
S23031905,S,Peel,0,1,0,0,2019,3,23,2019-03-23,13
S23031906,S,Jean-Talon,0,0,0,1,2019,3,23,2019-03-23,21
S23032001,S,Berri-UQAM,0,1,0,0,2020,3,23,2020-03-23,39
S23032002,S,Henri-Bourassa,1,0,0,0,2020,3,23,2020-03-23,52
S23032003,S,Montmorency,1,0,0,0,2020,3,23,2020-03-23,0
S23032004,S,Champs-de-Mars,1,0,0,0,2020,3,23,2020-03-23,28
S23032005,S,Charlevoix,0,1,0,0,2020,3,23,2020-03-23,32
S23032006,S,Villa-Maria,1,0,0,0,2020,3,23,2020-03-23,36
S23032008,S,Berri-UQAM,0,1,0,0,2020,3,23,2020-03-23,42
S23032009,S,Villa-Maria,1,0,0,0,2020,3,23,2020-03-23,59
S23032101,S,Pie-IX,0,1,0,0,2021,3,23,2021-03-23,22
S23032102,S,Berri-UQAM,0,1,0,0,2021,3,23,2021-03-23,4
S23032103,S,Papineau,0,1,0,0,2021,3,23,2021-03-23,21
S23032104,S,Du Collège,1,0,0,0,2021,3,23,2021-03-23,55
S23032105,S,Henri-Bourassa,1,0,0,0,2021,3,23,2021-03-23,23
S23032106,S,Guy-Concordia,0,1,0,0,2021,3,23,2021-03-23,26
S23032201,S,St-Michel,0,0,0,1,2022,3,23,2022-03-23,2
S23032202,S,Lionel-Groulx,1,0,0,0,2022,3,23,2022-03-23,56
S23032203,S,Charlevoix,0,1,0,0,2022,3,23,2022-03-23,41
S23032204,S,Bonaventure,1,0,0,0,2022,3,23,2022-03-23,7
S23041901,S,Côte Ste-Catherine,1,0,0,0,2019,4,23,2019-04-23,54
S23041902,S,Beaubien,1,0,0,0,2019,4,23,2019-04-23,30
S23041903,S,Langelier,0,1,0,0,2019,4,23,2019-04-23,20
S23041904,S,Côte-Vertu,1,0,0,0,2019,4,23,2019-04-23,11
S23041905,S,Lionel-Groulx,0,1,0,0,2019,4,23,2019-04-23,47
S23041906,S,Place-des-Arts,0,1,0,0,2019,4,23,2019-04-23,44
S23042001,S,Laurier,1,0,0,0,2020,4,23,2020-04-23,18
S23042002,S,Préfontaine,0,1,0,0,2020,4,23,2020-04-23,34
S23042003,S,Montmorency,1,0,0,0,2020,4,23,2020-04-23,4
S23042004,S,Bonaventure,1,0,0,0,2020,4,23,2020-04-23,58
S23042101,S,Charlevoix,0,1,0,0,2021,4,23,2021-04-23,22
S23042102,S,Honorée-Beaugrand,0,1,0,0,2021,4,23,2021-04-23,53
S23042103,S,Jean-Talon,1,0,0,0,2021,4,23,2021-04-23,40
S23042104,S,Berri-UQAM,0,1,0,0,2021,4,23,2021-04-23,20
S23042105,S,Berri L-2,1,0,0,0,2021,4,23,2021-04-23,24
S23042201,S,De la Savane,1,0,0,0,2022,4,23,2022-04-23,28
S23042202,S,Parc,0,0,0,1,2022,4,23,2022-04-23,53
S23042203,S,Peel,0,1,0,0,2022,4,23,2022-04-23,31
S23042204,S,Côte-Vertu,1,0,0,0,2022,4,23,2022-04-23,34
S23042205,S,Parc,0,0,0,1,2022,4,23,2022-04-23,38
S23051901,S,Sherbrooke,1,0,0,0,2019,5,23,2019-05-23,14
S23051902,S,Longueuil,0,0,1,0,2019,5,23,2019-05-23,39
S23051903,S,Berri-UQAM,0,1,0,0,2019,5,23,2019-05-23,58
S23052001,S,L'Assomption,0,1,0,0,2020,5,23,2020-05-23,17
S23052002,S,Lucien-L'Allier,1,0,0,0,2020,5,23,2020-05-23,32
S23052003,S,Pie-IX,0,1,0,0,2020,5,23,2020-05-23,12
S23052004,S,Iberville,0,0,0,1,2020,5,23,2020-05-23,36
S23052005,S,Place St-Henri,1,0,0,0,2020,5,23,2020-05-23,45
S23052006,S,Laurier,1,0,0,0,2020,5,23,2020-05-23,53
S23052101,S,Sherbrooke,1,0,0,0,2021,5,23,2021-05-23,42
S23052102,S,Frontenac,0,1,0,0,2021,5,23,2021-05-23,33
S23052103,S,Cartier,1,0,0,0,2021,5,23,2021-05-23,8
S23052104,S,Guy-Concordia,0,1,0,0,2021,5,23,2021-05-23,47
S23052201,S,Jean-Drapeau,0,0,1,0,2022,5,23,2022-05-23,24
S23052202,S,Honorée-Beaugrand,0,1,0,0,2022,5,23,2022-05-24,27
S23052203,S,Charlevoix,0,1,0,0,2022,5,23,2022-05-23,27
S23061901,S,Iberville,0,0,0,1,2019,6,23,2019-06-23,46
S23061903,S,Berri L-2,1,0,0,0,2019,6,23,2019-06-23,35
S23061904,S,Namur,1,0,0,0,2019,6,23,2019-06-23,28
S23061905,S,Viau,0,1,0,0,2019,6,23,2019-06-23,11
S23061906,S,Berri-UQAM,0,1,0,0,2019,6,23,2019-06-23,23
S23061907,S,Côte-Vertu,1,0,0,0,2019,6,23,2019-06-23,12
S23062001,S,Côte-Vertu,1,0,0,0,2020,6,23,2020-06-23,10
S23062002,S,Montmorency,1,0,0,0,2020,6,23,2020-06-23,7
S23062003,S,McGill,0,1,0,0,2020,6,23,2020-06-23,8
S23062004,S,Monk,0,1,0,0,2020,6,23,2020-06-24,52
S23062101,S,Berri-UQAM,0,1,0,0,2021,6,23,2021-06-23,47
S23062102,S,Laurier,1,0,0,0,2021,6,23,2021-06-23,7
S23062103,S,Berri-UQAM,0,1,0,0,2021,6,23,2021-06-23,6
S23062104,S,Square-Victoria,1,0,0,0,2021,6,23,2021-06-23,39
S23062105,S,Viau,0,1,0,0,2021,6,23,2021-06-23,31
S23062106,S,Edouard Montpetit,0,0,0,1,2021,6,23,2021-06-23,38
S23062201,S,B124,1,1,1,0,2022,6,23,2022-06-23,23
S23062202,S,Cadillac,0,1,0,0,2022,6,23,2022-06-23,16
S23062203,S,Mont-Royal,1,0,0,0,2022,6,23,2022-06-23,9
S23062204,S,Côte-Vertu,1,0,0,0,2022,6,23,2022-06-23,7
S23062205,S,Berri L-2,1,0,0,0,2022,6,23,2022-06-23,27
S23062206,S,Angrignon,0,1,0,0,2022,6,23,2022-06-23,31
S23062207,S,Cadillac,0,1,0,0,2022,6,23,2022-06-23,11
S23062208,S,Papineau,0,1,0,0,2022,6,23,2022-06-23,50
S23062209,S,Longueuil,0,0,1,0,2022,6,23,2022-06-24,28
S23062210,S,Plamondon,1,0,0,0,2022,6,23,2022-06-24,43
S23071901,S,Côte Ste-Catherine,1,0,0,0,2019,7,23,2019-07-23,6
S23071902,S,Vendôme,1,0,0,0,2019,7,23,2019-07-23,25
S23071903,S,Beaubien,1,0,0,0,2019,7,23,2019-07-23,58
S23071904,S,Berri-UQAM,0,1,0,0,2019,7,23,2019-07-23,25
S23072001,S,St-Michel,0,0,0,1,2020,7,23,2020-07-23,11
S23072002,S,Plamondon,1,0,0,0,2020,7,23,2020-07-23,41
S23072003,S,Préfontaine,0,1,0,0,2020,7,23,2020-07-23,30
S23072004,S,Côte-Vertu,1,0,0,0,2020,7,23,2020-07-24,11
S23072101,S,Mont-Royal,1,0,0,0,2021,7,23,2021-07-23,24
S23072102,S,Snowdon,1,0,0,0,2021,7,23,2021-07-23,25
S23072103,S,Sauvé,1,0,0,0,2021,7,23,2021-07-23,34
S23072104,S,Lionel-Groulx,0,1,0,0,2021,7,23,2021-07-23,16
S23072105,S,Place-D'Armes,1,0,0,0,2021,7,23,2021-07-23,40
S23072106,S,Beaubien,1,0,0,0,2021,7,23,2021-07-24,11
S23072201,S,Côte-des-Neiges,0,0,0,1,2022,7,23,2022-07-23,29
S23072202,S,Lionel-Groulx,0,1,0,0,2022,7,23,2022-07-23,35
S23081901,S,Henri-Bourassa,1,0,0,0,2019,8,23,2019-08-23,38
S23081902,S,Place-D'Armes,1,0,0,0,2019,8,23,2019-08-23,58
S23081903,S,Beaubien,1,0,0,0,2019,8,23,2019-08-23,30
S23081904,S,Lionel-Groulx,1,0,0,0,2019,8,23,2019-08-23,42
S23081905,S,Berri-UQAM,0,1,0,0,2019,8,23,2019-08-23,22
S23081906,S,Vendôme,1,0,0,0,2019,8,23,2019-08-23,16
S23081907,S,Cartier,1,0,0,0,2019,8,23,2019-08-23,50
S23081908,S,Place St-Henri,1,0,0,0,2019,8,23,2019-08-23,45
S23081909,S,Pie-IX,0,1,0,0,2019,8,23,2019-08-23,9
S23081910,S,Berri-UQAM,0,1,0,0,2019,8,23,2019-08-24,5
S23081911,S,Langelier,0,1,0,0,2019,8,23,2019-08-24,22
S23082001,S,Charlevoix,0,1,0,0,2020,8,23,2020-08-23,9
S23082002,S,Sherbrooke,1,0,0,0,2020,8,23,2020-08-23,31
S23082003,S,Berri-UQAM,0,1,0,0,2020,8,23,2020-08-23,46
S23082004,S,Côte-Vertu,1,0,0,0,2020,8,23,2020-08-23,6
S23082005,S,Angrignon,0,1,0,0,2020,8,23,2020-08-23,54
S23082006,S,Honorée-Beaugrand,0,1,0,0,2020,8,23,2020-08-23,45
S23082007,S,Henri-Bourassa,1,0,0,0,2020,8,23,2020-08-23,3
S23082008,S,Mont-Royal,1,0,0,0,2020,8,23,2020-08-23,20
S23082009,S,Honorée-Beaugrand,0,1,0,0,2020,8,23,2020-08-23,10
S23082010,S,Henri-Bourassa,1,0,0,0,2020,8,23,2020-08-23,21
S23082011,S,Honorée-Beaugrand,0,1,0,0,2020,8,23,2020-08-23,39
S23082101,S,Sauvé,1,0,0,0,2021,8,23,2021-08-23,40
S23082102,S,St-Laurent,0,1,0,0,2021,8,23,2021-08-23,54
S23082103,S,Place-D'Armes,1,0,0,0,2021,8,23,2021-08-23,12
S23082105,S,Angrignon,0,1,0,0,2021,8,23,2021-08-23,42
S23082106,S,Berri-UQAM,0,1,0,0,2021,8,23,2021-08-23,40
S23082107,S,Mont-Royal,1,0,0,0,2021,8,23,2021-08-23,18
S23091901,S,Cartier,1,0,0,0,2019,9,23,2019-09-23,45
S23091902,S,Côte-Vertu,1,0,0,0,2019,9,23,2019-09-23,55
S23091903,S,McGill,0,1,0,0,2019,9,23,2019-09-23,17
S23091904,S,Montmorency,1,0,0,0,2019,9,23,2019-09-23,29
S23091905,S,Villa-Maria,1,0,0,0,2019,9,23,2019-09-23,34
S23091906,S,Cadillac,0,1,0,0,2019,9,23,2019-09-23,33
S23091907,S,Angrignon,0,1,0,0,2019,9,23,2019-09-24,23
S23092001,S,Pie-IX,0,1,0,0,2020,9,23,2020-09-23,55
S23092002,S,Sauvé,1,0,0,0,2020,9,23,2020-09-23,34
S23092101,S,Papineau,0,1,0,0,2021,9,23,2021-09-23,19
S23092102,S,Joliette,0,1,0,0,2021,9,23,2021-09-23,31
S23092103,S,St-Michel,0,0,0,1,2021,9,23,2021-09-23,31
S23092104,S,Namur,1,0,0,0,2021,9,23,2021-09-23,57
S23092105,S,Du Collège,1,0,0,0,2021,9,23,2021-09-23,25
S23101901,S,Berri-UQAM,0,1,0,0,2019,10,23,2019-10-23,47
S23101902,S,Berri-UQAM,0,1,0,0,2019,10,23,2019-10-23,58
S23101903,S,Jarry,1,0,0,0,2019,10,23,2019-10-23,39
S23101904,S,Lucien-L'Allier,1,0,0,0,2019,10,23,2019-10-23,15
S23101905,S,McGill,0,1,0,0,2019,10,23,2019-10-23,49
S23102001,S,St-Michel,0,0,0,1,2020,10,23,2020-10-23,33
S23102002,S,Beaubien,1,0,0,0,2020,10,23,2020-10-23,53
S23102003,S,Mont-Royal,1,0,0,0,2020,10,23,2020-10-23,51
S23102004,S,Villa-Maria,1,0,0,0,2020,10,23,2020-10-23,30
S23102005,S,St-Michel,0,0,0,1,2020,10,23,2020-10-23,28
S23102006,S,Sauvé,1,0,0,0,2020,10,23,2020-10-23,21
